count_floors_pre_eq,age,area_percentage,height_percentage,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,has_superstructure_other,count_families,damage_grade
5,100,7,11,1,0,0,0,1,0,0,0,0,0,0,1,2
3,25,31,10,0,0,0,0,1,0,0,0,0,0,0,1,1
2,40,12,5,0,1,0,0,0,0,0,0,0,0,0,3,3
4,25,12,12,0,0,0,0,0,1,0,0,1,0,0,1,1
2,50,7,6,0,1,0,0,0,0,0,0,0,0,0,0,3
2,30,15,5,1,0,0,0,0,0,0,0,0,0,0,1,2
2,25,4,5,0,0,0,0,0,1,1,0,0,0,0,1,1
4,30,14,9,1,0,0,0,0,0,0,0,0,0,0,1,2
3,55,7,5,0,1,0,0,0,0,1,0,0,0,0,1,3
3,20,4,5,0,0,0,0,1,0,0,0,0,0,0,0,2
1,40,11,4,0,1,0,0,0,0,1,0,0,0,0,1,1
2,90,19,6,0,0,0,0,1,0,0,0,0,0,0,1,3
2,20,6,6,0,0,0,0,0,0,0,0,1,0,0,1,2
1,40,11,3,0,1,0,0,0,0,1,0,0,0,0,1,2
2,30,7,4,0,0,0,0,0,0,1,0,0,0,0,1,1
3,25,11,6,0,1,0,0,0,0,1,0,0,0,0,3,3
3,15,19,7,0,1,0,0,0,0,0,0,0,0,0,1,3
3,15,16,7,0,1,0,0,0,0,0,0,0,0,0,1,3
1,5,12,2,0,1,0,0,0,0,0,0,0,0,0,1,2
1,15,9,5,0,1,0,0,0,0,0,0,0,0,0,1,2
3,5,24,10,0,0,0,0,0,0,0,0,0,1,0,1,1
4,80,4,11,0,0,0,0,1,0,0,0,0,0,0,3,3
2,35,9,8,0,0,0,0,0,0,1,0,0,0,0,1,2
2,45,6,5,1,1,1,0,0,0,1,1,0,0,0,1,3
5,995,8,12,0,0,0,0,1,0,0,0,0,0,0,1,2
3,0,11,5,0,1,0,0,0,0,0,0,0,0,0,1,1
3,45,5,7,0,1,0,0,0,0,0,0,0,0,0,1,3
2,20,7,5,0,1,1,0,0,0,1,0,0,0,0,1,3
4,5,34,12,0,0,0,0,0,0,0,0,0,1,0,5,1
3,25,13,7,0,1,0,0,0,0,0,0,0,0,0,2,2
2,995,8,5,0,1,1,0,0,0,0,0,0,0,0,1,2
4,0,10,12,0,0,0,0,0,1,0,0,0,0,0,1,2
3,80,10,7,1,0,0,0,0,0,0,0,0,0,0,1,3
2,15,8,7,1,0,0,0,1,0,0,0,0,0,0,1,3
1,25,5,3,0,0,0,0,0,1,0,0,0,0,0,1,1
2,15,5,7,0,0,0,0,0,1,1,1,0,0,0,1,2
2,30,20,5,1,0,0,0,0,0,0,0,1,0,1,1,2
3,10,7,6,0,0,0,0,1,0,0,0,0,0,0,1,1
2,40,4,5,0,0,1,0,0,0,0,0,0,0,0,1,3
2,5,6,5,0,1,0,0,0,0,0,0,0,0,0,0,1
1,20,5,2,0,1,0,0,0,1,0,0,0,0,0,1,2
3,0,9,5,0,1,0,0,0,0,1,1,0,0,0,1,2
2,40,6,6,0,1,0,0,0,0,1,1,0,0,0,1,2
2,5,6,5,1,0,0,0,0,0,1,1,0,0,0,1,1
1,25,4,4,0,1,0,0,0,0,1,0,0,0,0,1,2
3,40,9,6,0,1,0,0,0,0,0,0,0,0,0,0,3
2,40,5,5,1,0,0,0,0,0,0,0,0,0,0,0,3
2,20,6,4,1,1,0,0,0,0,1,1,0,0,0,1,2
2,15,7,7,0,1,1,0,0,0,1,0,0,0,0,1,3
2,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,2
2,15,6,10,0,1,1,0,0,0,1,1,0,0,0,1,3
3,50,3,6,0,1,0,0,0,0,0,0,0,0,0,0,2
2,5,4,5,0,0,0,0,0,0,1,0,0,0,0,0,2
2,15,3,4,0,1,0,0,0,0,0,0,0,0,0,3,3
2,10,10,5,0,1,0,0,0,0,1,0,1,0,0,1,2
1,35,5,3,0,0,0,0,1,0,0,0,0,0,0,0,2
1,10,3,3,0,1,0,0,0,0,0,0,0,0,0,1,1
2,20,5,5,1,1,0,0,0,0,1,1,0,0,0,1,3
2,10,5,3,0,1,0,0,0,0,1,0,0,0,0,1,1
1,0,7,4,0,1,0,0,0,0,0,0,0,0,0,0,2
1,5,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1
1,10,11,2,1,1,0,0,1,0,0,0,0,0,0,1,2
3,5,9,7,1,1,0,0,0,0,0,0,0,0,0,1,2
3,70,8,7,0,1,0,0,0,0,0,0,0,0,0,2,2
2,30,13,5,0,0,0,0,1,1,0,0,0,0,0,1,1
2,30,12,7,0,1,0,0,0,0,1,0,1,0,0,0,2
2,0,8,7,0,1,0,0,0,0,1,0,0,0,0,0,3
2,5,7,4,0,0,0,0,0,1,1,1,1,0,0,1,2
2,0,13,7,0,1,0,0,0,0,1,1,0,0,0,1,2
3,35,4,8,1,0,0,0,0,0,1,0,0,0,0,1,3
3,10,19,7,0,0,0,0,0,0,0,0,1,0,0,1,2
2,5,5,5,0,0,0,0,0,0,0,0,1,0,0,1,2
2,35,6,4,0,1,0,0,0,0,1,0,0,0,0,2,3
3,5,14,9,0,0,0,1,0,1,0,0,1,0,0,0,2
5,20,8,11,1,0,0,0,1,0,0,0,0,0,0,1,2
3,30,12,9,1,0,0,0,1,0,0,0,0,0,0,1,2
2,0,8,5,0,0,0,1,0,0,0,0,0,0,0,1,2
3,25,14,10,0,0,0,0,0,1,0,0,0,0,0,1,3
2,25,3,5,0,1,0,0,0,0,0,0,0,0,0,0,2
3,20,11,6,1,1,0,0,0,0,0,0,0,0,0,1,2
3,25,8,9,1,0,0,0,1,1,0,0,0,0,0,1,2
2,15,12,6,0,0,0,0,1,0,0,0,0,0,0,1,2
2,5,14,5,0,0,0,0,0,1,0,0,0,1,0,1,1
1,20,9,3,0,1,0,1,1,0,0,0,0,0,0,1,1
2,15,15,4,0,1,0,1,0,0,0,0,0,0,0,1,2
2,5,13,7,0,0,0,0,0,0,1,1,0,0,1,1,2
2,0,7,5,1,0,0,0,0,0,0,0,0,0,0,1,1
4,30,7,13,1,0,0,0,1,0,0,0,1,0,0,1,3
3,75,11,7,0,1,0,0,0,0,0,0,0,0,0,1,2
2,50,4,7,1,1,0,0,0,0,1,0,0,0,0,1,2
2,20,13,6,0,1,0,0,0,0,0,0,0,0,0,2,2
3,5,12,8,0,0,0,0,0,0,0,0,1,0,0,0,1
2,5,3,7,1,1,0,0,0,0,0,0,0,0,0,1,2
3,85,5,6,0,1,0,0,0,0,0,0,0,0,0,0,3
3,50,12,6,0,1,0,0,0,0,0,0,0,0,0,1,3
1,90,8,2,1,0,0,0,1,0,0,0,0,0,0,1,1
3,0,11,10,0,0,0,0,0,1,0,0,1,0,0,1,2
2,20,17,7,0,0,0,0,0,1,0,0,1,0,0,0,1
2,5,9,4,0,1,1,0,0,0,1,1,0,0,0,1,3
1,15,4,4,0,0,0,0,0,0,1,0,0,0,0,1,1
2,0,10,7,0,1,1,0,0,0,0,0,0,0,0,1,2
3,25,17,9,0,0,0,0,1,0,0,0,0,0,0,1,2
3,10,6,8,0,0,0,0,0,1,0,0,0,0,0,1,1
2,0,3,5,0,0,1,0,0,0,1,1,0,0,0,1,2
3,20,10,6,0,1,0,0,0,0,1,0,0,0,0,1,1
2,35,5,7,0,1,0,0,0,0,1,0,0,0,0,1,3
3,30,8,9,0,0,0,0,1,0,1,0,0,0,0,1,3
2,20,8,5,1,1,0,0,1,0,1,0,0,0,0,0,2
2,10,13,4,0,1,0,0,0,0,1,0,0,0,0,1,3
1,10,6,2,0,0,0,0,0,1,0,0,0,0,0,1,2
3,30,12,6,0,1,0,0,0,0,0,0,0,0,0,1,1
3,75,4,6,0,1,0,0,0,0,1,0,0,0,0,1,2
2,995,12,5,1,0,0,0,0,0,0,0,0,0,0,1,2
3,15,15,5,0,1,0,0,0,0,0,0,0,0,0,1,2
2,0,8,5,0,0,0,1,0,0,1,1,0,0,0,1,2
2,30,16,8,0,1,0,0,0,0,1,0,0,0,0,1,3
2,30,9,5,0,0,0,0,1,0,1,1,0,0,0,1,3
2,70,7,4,0,1,0,0,0,0,1,0,0,0,1,1,3
3,90,8,8,1,1,0,0,1,0,1,0,0,0,1,1,2
2,65,5,5,0,1,1,0,0,0,1,0,0,0,0,1,2
2,70,5,4,0,1,0,0,0,0,0,0,0,0,0,2,2
1,25,4,6,0,1,0,0,0,0,0,0,0,0,0,1,2
2,15,5,6,0,1,0,0,0,0,1,1,0,0,0,0,2
3,50,6,8,1,0,0,0,1,0,0,0,0,0,0,1,3
3,30,7,7,0,0,0,0,0,1,0,0,0,0,0,1,1
3,15,6,8,1,1,0,0,0,0,0,0,0,0,0,1,2
2,25,3,3,0,1,0,0,0,0,1,0,0,0,0,1,1
3,10,12,9,0,1,0,0,0,0,1,0,0,0,0,1,2
2,5,10,5,0,0,0,1,0,0,0,0,0,0,0,0,2
1,0,8,4,0,1,0,0,0,0,1,0,0,0,0,1,2
5,15,7,15,0,0,0,0,0,0,0,0,1,0,0,1,1
1,25,14,2,0,0,0,0,1,0,0,0,0,0,0,2,2
2,15,8,6,0,1,1,0,0,0,1,0,0,0,0,1,3
5,100,11,13,0,0,0,0,1,0,0,0,0,0,0,1,2
4,60,7,8,0,0,0,0,1,0,0,0,0,0,0,1,3
2,5,9,4,0,1,0,0,0,0,1,1,1,0,0,0,1
2,55,5,5,1,1,0,0,0,0,0,0,0,0,0,1,2
1,0,5,6,0,0,0,0,0,0,1,0,0,0,0,1,1
1,5,3,3,0,0,0,1,0,0,0,0,0,0,0,1,2
1,0,11,3,1,1,0,0,0,0,1,0,0,0,0,1,1
2,15,17,5,0,0,0,0,1,0,0,0,0,0,0,1,2
3,10,9,11,0,1,1,0,0,0,1,1,0,0,0,1,3
2,60,10,5,1,0,0,0,0,0,0,0,0,0,0,1,3
3,0,2,5,0,1,0,0,0,0,0,0,0,0,0,1,3
2,25,9,5,1,1,0,0,1,0,0,0,0,0,0,1,2
5,15,7,5,0,1,0,0,0,0,1,0,0,0,0,1,3
4,90,9,8,0,0,0,0,1,0,0,0,0,0,0,1,2
2,0,7,4,0,1,0,0,0,0,0,1,0,0,0,1,2
2,995,8,5,1,0,0,0,0,0,0,0,0,0,0,1,2
2,0,4,6,0,0,0,0,0,1,0,0,0,1,0,1,2
2,20,8,6,0,1,0,0,0,0,1,1,1,0,0,1,3
1,15,11,2,0,0,1,0,0,0,0,0,0,0,0,1,2
3,35,9,9,0,1,0,1,0,1,0,0,0,0,0,0,3
1,15,14,3,0,0,0,0,1,1,0,0,0,0,0,1,2
3,40,12,8,0,0,1,1,0,0,0,0,0,0,0,1,2
1,25,6,2,0,1,0,0,0,0,1,0,0,0,0,1,3
2,0,2,3,0,1,0,0,0,0,0,0,0,0,0,1,3
5,10,11,15,0,0,0,1,0,1,0,0,1,0,0,0,2
1,5,18,3,0,0,0,0,0,1,0,0,0,0,0,0,2
2,20,9,4,0,1,0,0,0,0,0,0,0,0,0,2,3
3,15,9,6,1,0,0,0,0,0,1,1,0,0,0,1,2
3,5,10,5,0,1,0,0,0,0,1,0,0,0,0,1,1
3,15,8,9,0,1,0,0,0,0,0,0,0,0,0,1,1
2,0,6,6,0,0,0,0,0,1,1,0,0,0,0,1,1
6,90,6,14,1,0,0,0,1,0,0,0,0,0,0,1,2
1,0,9,3,0,0,0,0,0,1,1,0,0,0,0,1,1
2,10,5,5,0,1,0,0,0,0,0,1,0,0,0,1,2
4,20,14,12,0,0,0,0,1,1,0,0,0,0,0,1,2
3,0,8,9,0,1,0,0,0,0,0,0,0,0,0,1,3
2,60,6,6,0,1,0,0,0,0,1,1,1,0,0,1,2
2,80,9,4,0,1,0,0,0,0,0,0,0,0,0,1,1
2,15,7,5,0,1,1,0,0,0,1,0,0,0,0,1,1
3,10,6,6,0,1,1,0,0,0,1,0,0,0,0,1,2
3,20,6,7,1,0,0,0,1,0,0,0,0,0,0,0,2
2,25,10,4,1,1,1,0,0,0,1,0,0,0,0,2,2
2,35,5,7,0,0,0,0,1,0,1,0,0,0,0,0,3
3,30,10,7,0,1,0,0,0,0,1,0,0,0,0,1,3
3,90,13,7,1,0,0,0,0,0,0,0,0,0,0,1,2
1,10,5,2,0,1,0,0,0,1,0,0,0,0,0,1,2
2,70,5,5,1,0,0,0,0,0,0,0,0,0,0,1,2
1,10,6,3,0,0,0,1,0,0,1,1,0,0,0,1,1
2,30,7,4,0,1,0,0,0,0,1,1,0,0,0,1,3
4,70,9,11,0,0,0,0,1,0,0,0,0,0,0,1,3
1,5,4,2,0,0,0,0,0,1,1,0,0,0,0,1,2
4,20,5,9,1,0,0,0,1,0,1,0,0,0,0,1,2
3,10,6,5,1,1,0,0,0,0,0,0,0,0,0,0,2
2,30,7,5,0,1,0,0,0,0,1,0,0,0,0,2,2
1,15,5,2,0,0,0,1,0,0,0,0,0,0,0,1,3
3,5,15,7,0,1,0,0,0,0,1,0,0,0,0,1,2
2,25,10,6,0,0,0,0,0,0,1,0,0,0,0,0,3
3,30,13,10,0,1,0,0,0,0,0,0,0,0,0,1,2
3,30,31,10,1,0,0,0,0,0,0,0,0,0,1,1,3
4,65,4,10,1,0,0,0,0,0,0,0,0,0,0,1,3
1,20,17,3,0,0,0,0,1,0,0,0,0,0,0,1,3
2,15,12,5,0,1,0,0,0,0,0,0,0,0,0,2,2
2,25,9,5,1,1,1,0,0,0,0,0,0,0,0,1,3
2,100,5,5,0,0,1,0,0,0,0,0,0,0,0,1,2
4,30,4,9,0,0,0,0,1,1,0,0,0,0,0,1,2
2,40,26,5,0,1,0,0,0,0,0,0,0,0,0,1,3
1,15,20,5,0,1,0,0,0,0,1,0,0,0,0,0,2
2,25,6,7,0,0,0,0,0,1,0,0,0,0,0,1,2
2,15,6,6,0,1,0,0,0,0,1,0,0,0,0,0,2
3,20,14,10,0,0,0,0,0,0,0,0,1,0,0,2,1
2,20,11,6,0,1,0,0,0,0,0,0,0,0,0,0,2
3,45,9,6,0,1,0,0,0,0,0,0,0,0,0,1,2
2,25,9,7,0,0,0,0,0,0,1,0,0,0,0,1,1
3,30,7,7,0,1,0,0,0,0,0,0,0,0,0,1,1
4,15,5,10,0,0,0,1,0,1,0,0,0,1,0,1,2
4,85,12,10,1,0,0,0,1,0,1,0,0,0,0,1,2
3,25,8,8,0,0,0,0,0,1,0,0,0,0,0,1,2
2,50,10,8,1,1,0,0,0,0,0,0,0,0,0,1,2
2,40,8,6,0,1,0,0,0,0,0,0,0,0,0,2,2
3,70,5,7,1,0,0,0,1,0,0,0,0,0,0,1,2
2,20,6,7,1,1,0,0,0,0,0,0,1,0,0,1,3
2,10,11,5,0,0,1,0,0,0,1,0,0,0,0,1,2
3,105,20,9,0,0,0,0,1,0,0,0,0,0,0,1,3
2,0,10,5,0,0,0,0,0,1,1,0,0,0,0,1,1
4,80,12,13,0,0,0,0,1,0,0,0,0,0,0,1,3
2,20,8,5,1,1,0,0,0,0,0,0,0,0,0,0,2
4,40,9,8,1,0,0,0,1,0,1,1,0,0,0,1,3
4,20,10,12,0,0,0,0,0,0,0,0,1,0,0,1,2
2,30,9,5,0,1,0,0,0,1,0,0,0,0,0,1,3
4,0,8,8,0,1,0,0,0,0,1,0,0,0,0,1,3
2,25,8,5,0,1,0,0,1,0,1,1,0,0,0,1,3
2,15,3,4,0,1,1,0,0,0,1,0,0,0,0,2,3
4,95,6,8,0,0,0,0,1,0,1,0,0,0,0,1,2
3,25,19,7,0,1,0,0,0,0,0,0,0,0,0,1,3
2,40,7,3,0,1,0,0,0,0,0,0,0,0,0,1,2
3,15,11,6,1,1,0,0,0,0,0,0,0,0,0,1,2
2,0,9,5,0,0,0,0,0,0,0,0,0,1,0,2,1
3,35,13,6,1,1,0,0,0,0,0,0,1,0,0,0,1
5,40,4,10,0,0,0,0,1,0,0,0,0,0,0,1,2
2,5,8,6,0,1,0,0,0,0,1,1,0,0,0,1,3
2,5,9,5,0,1,0,0,0,0,1,1,0,0,1,1,2
4,30,12,12,0,0,0,0,0,0,0,0,1,0,0,1,1
2,100,9,8,0,0,1,0,0,0,1,0,0,0,0,1,3
4,100,2,8,0,0,0,0,1,0,0,0,0,0,0,1,2
2,60,6,6,0,1,0,0,0,0,1,1,0,0,0,1,3
1,20,8,2,0,0,0,0,0,1,0,0,0,0,0,1,1
6,80,6,12,0,0,0,0,1,0,0,0,0,0,0,1,2
1,0,4,3,1,1,1,1,0,0,1,0,0,0,0,1,1
5,70,16,10,1,0,0,0,0,0,0,0,0,0,0,1,3
3,10,8,7,0,1,0,0,0,0,1,0,0,0,0,2,2
1,10,3,3,0,0,0,0,0,0,1,0,0,0,0,0,3
1,10,6,4,0,1,0,0,0,0,0,0,0,0,0,0,3
2,55,3,6,0,1,0,0,0,0,0,0,0,0,0,1,3
4,25,5,8,0,0,0,0,1,0,0,0,0,0,0,1,2
3,0,4,5,0,1,0,0,0,0,1,1,0,0,0,1,2
2,0,15,5,0,1,0,0,0,0,0,0,0,0,0,1,3
3,5,9,8,0,0,0,0,1,0,0,0,0,0,0,1,3
2,30,9,6,1,0,0,0,1,0,0,0,0,0,0,1,3
3,0,14,8,0,0,0,0,0,1,0,0,0,1,0,1,1
1,50,8,4,0,1,0,0,0,0,0,0,0,0,0,1,3
6,100,6,15,0,0,0,0,1,0,0,0,0,0,0,1,2
2,30,7,5,1,1,0,0,0,0,1,1,0,0,0,1,3
2,10,5,4,0,0,0,0,0,0,1,1,0,0,0,1,1
4,50,15,8,1,0,0,0,1,0,0,0,0,0,0,2,2
2,0,14,4,1,0,0,0,0,0,0,0,0,0,0,3,2
1,25,3,3,0,0,0,0,0,0,0,1,0,0,0,1,2
1,20,11,3,0,0,0,1,0,0,0,0,0,0,0,1,2
2,15,3,4,0,1,0,0,0,0,0,0,0,0,0,2,3
2,5,9,5,0,0,0,0,0,1,1,1,0,0,0,1,1
1,20,5,2,0,0,0,0,0,1,0,0,0,0,0,1,1
1,50,5,3,0,1,0,0,0,0,1,1,0,0,0,1,3
1,10,7,2,1,0,0,0,0,0,1,0,0,0,0,1,2
2,20,7,8,0,1,0,0,0,0,0,0,0,0,0,1,1
4,100,11,8,1,0,0,0,0,0,0,0,0,0,0,1,2
2,25,24,6,0,1,0,0,0,1,1,1,0,0,0,1,2
3,45,7,8,1,0,0,0,1,0,0,0,0,0,0,2,3
2,0,3,4,0,0,1,0,0,0,1,0,0,0,0,1,3
2,20,3,4,1,0,0,0,0,0,0,0,0,0,0,0,2
2,30,6,5,1,0,0,0,0,0,1,0,0,0,0,1,3
1,30,3,3,0,0,0,0,0,0,0,0,0,0,1,1,2
3,30,7,10,1,0,0,0,1,0,0,0,0,0,0,0,3
2,5,11,6,0,1,0,0,0,0,1,0,0,0,0,0,2
3,15,12,6,0,0,0,1,0,0,1,0,0,0,0,1,2
2,25,15,6,0,1,1,0,0,0,0,0,0,0,0,1,3
2,15,17,4,0,0,0,0,0,1,0,0,0,0,0,1,2
3,45,7,5,1,0,0,0,0,0,0,0,0,0,0,1,2
2,20,9,5,1,1,0,0,0,0,1,1,0,0,0,1,3
2,995,8,5,0,1,0,0,0,1,1,1,1,0,0,1,2
3,15,10,7,0,1,0,0,0,0,1,0,0,0,0,0,3
4,5,19,10,0,0,0,0,0,1,0,0,1,0,0,1,2
2,40,5,5,0,0,0,0,1,0,0,0,0,0,0,1,2
2,50,10,5,0,1,0,0,0,0,0,0,0,0,0,1,1
5,5,26,15,0,0,0,0,0,1,0,0,0,0,0,1,1
2,15,5,7,1,1,1,0,0,0,0,0,0,0,0,1,2
2,20,9,6,1,0,0,0,0,0,0,0,0,0,0,1,2
1,90,6,3,0,1,0,0,0,0,0,0,0,0,0,1,1
2,60,10,6,1,0,0,0,1,0,0,0,0,0,0,1,2
2,10,2,4,0,0,1,0,0,0,0,0,0,0,0,1,3
3,60,7,6,0,0,0,0,1,0,0,0,0,0,0,1,3
2,50,6,4,0,1,0,0,0,0,1,0,0,0,0,0,3
2,5,5,4,0,1,0,1,0,0,1,0,0,0,0,1,3
2,5,7,5,0,1,0,0,0,0,0,1,0,0,0,1,3
3,100,28,8,1,1,0,0,0,0,0,0,0,0,0,3,2
2,0,4,5,0,1,0,0,0,0,0,0,0,0,0,2,3
2,20,6,7,0,1,0,0,0,0,1,0,0,0,0,1,1
3,995,6,8,0,1,0,0,0,0,0,0,0,0,0,1,3
1,10,5,4,0,0,0,0,0,0,0,1,0,0,0,0,2
1,120,16,7,0,1,0,0,0,0,0,0,0,0,0,1,3
4,20,16,10,0,0,0,0,0,0,0,0,1,0,0,2,1
2,25,7,6,1,0,0,0,0,0,0,0,0,0,0,2,3
3,5,9,6,1,1,0,0,1,0,0,0,1,0,0,0,2
3,45,8,6,0,1,0,0,0,0,1,0,0,0,0,1,2
4,50,10,9,0,0,0,0,1,0,0,0,0,0,0,1,3
2,5,19,6,0,0,0,0,0,0,0,0,0,1,0,0,1
1,20,3,2,0,0,0,0,0,0,1,0,0,0,0,0,2
2,15,10,7,0,0,0,0,0,1,0,0,1,0,0,1,2
3,5,7,9,0,0,0,0,0,1,0,0,0,0,0,1,1
2,10,8,5,0,1,0,0,1,1,0,0,0,0,0,1,2
5,80,10,10,0,0,0,0,1,0,0,0,0,0,0,1,3
4,85,9,9,1,0,0,0,0,0,0,0,0,0,0,2,2
3,35,17,7,0,0,0,0,1,0,0,0,0,0,0,1,3
3,20,3,6,0,1,0,0,0,0,1,0,0,0,0,1,2
2,40,4,4,0,1,0,0,1,0,0,0,0,0,0,0,3
2,25,7,4,1,1,0,0,0,0,1,1,0,0,0,1,1
1,5,2,2,1,0,0,0,0,0,1,0,0,0,0,1,3
3,20,11,5,1,0,0,0,1,0,0,0,0,0,0,0,2
5,40,8,11,1,0,0,0,1,0,0,0,0,0,0,1,2
3,100,6,6,0,1,0,0,0,0,1,0,0,0,0,2,3
2,15,4,4,0,1,0,0,0,0,0,0,1,0,0,1,2
2,25,4,5,0,1,0,0,1,0,0,0,0,0,0,0,3
1,5,15,2,0,1,0,0,0,0,0,0,0,0,0,1,2
3,30,13,9,0,1,0,0,0,0,1,1,0,0,0,1,2
2,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,2
3,0,7,7,0,1,0,0,0,0,0,1,0,0,0,1,2
3,30,12,7,0,1,1,0,0,0,1,1,0,0,0,1,2
3,10,7,7,0,1,0,0,0,0,1,0,0,0,0,2,2
2,10,17,6,0,0,0,0,0,0,0,0,0,1,0,3,1
2,90,58,7,0,1,0,0,0,0,1,0,0,0,0,1,2
2,15,13,5,0,0,0,0,0,1,0,0,0,1,0,1,2
3,75,11,7,0,1,0,0,0,0,0,0,0,0,0,1,3
3,30,10,7,0,1,0,1,0,0,1,0,0,0,0,1,3
2,60,8,7,0,1,0,0,0,0,0,0,0,0,0,3,2
2,25,11,7,0,0,0,0,0,1,0,0,0,0,0,1,2
3,40,14,7,0,1,0,1,0,0,0,0,1,0,0,1,2
3,45,12,7,1,0,0,0,0,0,0,0,0,0,1,1,3
2,45,9,5,1,0,0,0,0,0,1,0,0,0,0,1,3
3,0,10,7,0,1,0,0,0,0,0,0,0,0,0,2,2
1,5,7,2,0,0,0,0,0,1,0,0,0,0,0,3,2
2,0,8,5,0,0,0,0,0,0,1,0,0,0,1,1,2
2,20,11,7,0,1,1,0,0,0,1,0,1,0,0,1,3
3,80,8,7,1,0,0,0,1,0,0,0,0,0,0,1,3
2,10,17,7,0,0,0,0,0,0,0,0,1,0,0,1,1
2,10,7,8,0,0,0,0,0,0,0,1,0,0,0,1,2
2,55,6,8,0,1,0,0,0,0,0,0,0,0,0,1,3
1,10,9,3,0,0,0,0,1,1,1,0,0,0,0,1,2
1,5,11,2,0,1,1,0,0,0,0,0,0,0,0,1,3
2,25,9,6,0,1,0,0,0,0,0,0,0,0,1,1,2
1,0,7,3,0,0,0,1,0,0,0,0,1,0,0,1,1
3,20,12,7,0,1,0,0,0,0,0,0,0,0,0,0,3
2,10,8,5,1,0,0,0,0,0,0,0,0,0,0,2,3
3,55,6,8,0,1,0,0,0,0,0,0,0,0,0,3,2
2,30,6,7,0,0,0,0,1,0,1,0,0,0,0,1,2
2,0,10,4,0,1,0,0,0,0,0,0,0,0,0,0,1
2,70,7,5,1,0,0,0,0,0,0,0,0,0,0,1,2
3,0,14,7,0,1,0,0,0,0,0,0,0,0,0,1,2
1,30,2,2,0,0,0,0,0,1,0,0,0,0,0,1,2
4,25,11,9,0,1,1,1,0,0,1,1,0,0,1,1,2
1,5,3,4,0,1,0,0,0,0,1,1,1,0,0,0,3
2,20,5,3,1,0,0,0,0,0,0,0,0,0,0,1,2
2,0,9,7,0,0,0,0,0,1,1,0,0,0,0,1,2
2,100,14,5,1,1,0,0,0,0,0,0,0,0,0,1,2
2,20,4,5,0,0,0,0,0,1,0,0,0,0,0,1,2
3,100,11,6,0,1,0,0,0,0,0,0,0,0,0,1,3
3,65,5,10,1,0,0,0,0,0,0,0,0,0,0,1,3
4,25,6,10,0,0,0,0,1,0,0,0,0,0,0,1,2
1,20,11,3,0,0,0,0,0,1,0,0,0,0,0,0,3
3,10,9,7,1,0,0,0,1,0,0,0,0,0,0,1,1
2,0,7,9,0,1,0,0,0,0,1,0,0,0,0,1,2
3,5,7,7,0,1,0,0,0,0,0,1,0,0,0,1,2
1,5,11,3,1,0,0,0,0,0,0,0,0,0,0,1,3
3,50,9,10,0,1,0,0,0,0,0,0,0,0,0,1,3
2,35,9,5,1,0,0,1,0,0,0,0,0,0,0,1,3
2,100,18,5,0,0,1,0,0,0,0,0,1,0,0,0,3
2,20,9,4,0,1,0,0,1,0,0,0,0,0,0,0,2
2,5,9,7,0,1,1,1,0,0,0,0,0,0,0,1,2
2,45,9,5,0,1,0,0,0,0,0,0,1,0,0,1,3
4,30,7,8,1,0,0,1,1,1,0,0,0,0,0,2,2
2,40,4,5,0,0,0,0,1,0,0,0,0,0,0,1,3
1,10,3,3,0,1,0,0,0,0,1,0,0,0,0,0,3
2,5,16,5,0,1,0,1,0,1,1,1,0,0,0,1,2
2,5,9,7,0,0,0,0,0,1,1,0,0,0,0,2,2
2,50,4,4,0,1,0,0,0,0,0,0,0,0,0,0,2
2,0,8,5,0,1,0,1,0,0,0,0,1,0,0,1,3
1,45,3,3,0,1,0,0,0,0,1,0,0,0,0,1,2
2,25,18,5,0,1,0,0,0,0,1,1,0,0,0,1,1
3,80,9,7,1,0,0,0,0,0,0,0,0,0,0,1,2
2,0,14,4,0,1,0,0,0,0,1,0,0,0,0,1,2
1,0,6,3,0,0,0,0,0,1,0,0,1,0,0,1,3
3,25,18,7,0,0,0,0,0,1,0,0,0,0,0,1,2
1,0,17,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,5,5,0,0,1,0,0,0,1,0,0,0,0,0,2
3,5,11,7,0,0,1,0,0,0,0,0,0,0,0,1,2
2,5,9,4,1,0,0,0,0,0,0,0,0,0,0,1,3
2,5,6,6,0,0,0,0,0,0,0,0,1,0,0,1,2
3,35,5,7,1,0,0,0,0,0,1,0,0,0,0,1,3
1,20,7,4,0,0,1,0,0,0,0,1,0,0,0,1,2
2,25,6,5,0,0,0,0,0,0,1,1,0,0,0,1,1
1,20,8,3,0,0,0,1,0,0,0,0,0,0,0,0,2
2,5,18,5,0,1,0,0,0,0,1,1,0,0,0,1,2
3,10,12,6,0,0,1,0,0,0,0,0,0,0,0,1,3
1,10,17,7,0,0,0,0,0,0,1,0,0,0,0,1,3
1,5,4,6,0,0,0,0,0,0,1,0,0,0,0,1,2
4,10,6,10,0,0,0,0,0,1,0,0,1,0,0,0,2
